ID;CODE_PRODUIT;PRIX_TTC;STOCK;CODE_TVA;DISPO;ETAT;DESIGNATION;FABRIQUANT;CONTENANCE;DEGRE;CATEGORIE
2253;2253;9.2;-3;2;both;1;TABLE RONDE REFACTUREE        ;;100;0;0
2254;2254;16.09;-1;2;both;1;TABLE MICHIGAN BORDEAUX REFACT;;100;0;0
2255;2255;140;0;2;both;1;FORFAIT MONTAGE COMPRENANT :  ;;100;0;0
2256;2256;83.33;-4;2;both;1;FRAIS DE DEPLACEMENTS         ;;100;0;0
2257;2257;150.65;-1;2;both;1;MANO BOUTEILLE DOUBLE SORTIE  ;;100;0;0
2258;2258;41.67;-62;2;both;1;FRAIS DE LIVRAISON + REPRISE  ;;100;0;0
2259;2259;20.6;-44;2;both;1;FRAIS DE REJET DE TRAITE      ;;100;0;0
2260;2260;41.67;0;2;both;1;FRAIS DE REMISE               ;;100;0;0
2262;2262;41.67;0;2;both;1;FRAIS MAIN D'OEUVRE           ;;100;0;0
2264;2264;8.32;-24;2;both;1;LOCATION COMPTOIR ABRI FACIL  ;;100;0;0
2265;2265;79.58;0;2;both;1;LOC TENTE ABRI FACI 4X4+4 LEST;;100;0;0
2266;2266;189.6;0;2;both;1;LOCATION TENTE ABRI 4X8+ LESTS;;100;0;0
2267;2267;8.33;-2;2;both;1;LOCATION BACHE ROUGE 3C ABS   ;;100;0;0
2268;2268;62.5;0;2;both;1;LOCATION BUVETTE HEXAGONALE   ;;100;0;0
2269;2269;410.83;-1;2;both;1;LOCATION CAMION FRIGO 3T5     ;;100;0;0
2270;2270;1.25;-226;2;both;1;LOCATION CHAISE PLASTIQUE     ;;100;0;0
2271;2271;8.33;24;2;both;1;LOCATION COMPTOIRS ABS 2M     ;;100;0;0
2272;2272;25;21;2;both;1;FRAIS PICKING                 ;;100;0;0
2273;2273;20.83;-10;2;both;1;LOCATION FRIGO 300 BOITES     ;;100;0;0
2275;2275;16.67;-13;2;both;1;LOCATION MACHINE A CAFE 10L   ;;100;0;0
2276;2276;20.83;-4;2;both;1;LOCATION MACHINE 2 TIRAGES    ;;100;0;0
2277;2277;20.83;-18;2;both;1;LOCATION MACHINE 1 TIRAGE     ;;100;0;0
2278;2278;350;-4;2;both;1;LOCATION REMORQUE FRIGO       ;;100;0;0
2279;2279;1.67;-59;2;both;1;LOCATION TABLE RONDE PVC      ;;100;0;0
2280;2280;1.67;-15;2;both;1;LOCATION TABLE CARRE PVC      ;;100;0;0
2281;2281;130;-33;2;both;1;LOCATION TETE CREUSE          ;;100;0;0
2285;2285;50;-3;2;both;1;SANITATION 1T PRESSION CHEZ OB;;100;0;0
2286;2286;66.67;-153;2;both;1;SANITATION 1/2 T PRESSION EXT.;;100;0;0
2294;2294;130;-69;2;both;1;LOCATION TETE PLATE           ;;100;0;0
2295;2295;130;-68;2;both;1;LOCATION TETE KEYKEG          ;;100;0;0
2296;2296;130;-2;2;both;1;LOCATION TETE TRAPPE          ;;100;0;0
2304;2304;33.1;3;2;both;1;RH MILLONARIO SOLERA 15A 70CL ;;70;40;0
2308;2308;23.78;9;2;both;1;CARPANO ANTICA FORMULA 100CL  ;;100;16.5;0
2313;2313;32.98;4;2;both;1;ABSINTHES MORAND 70 CL        ;;70;50;0
2318;2318;17.5;7;2;both;1;AMER CYNAR 100CL              ;;100;16.5;0
2331;2331;29.74;0;2;both;1;MEZCAL REY ZAPOTECO BIO 50CL  ;;50;50;0
2358;2358;5.25;56;2;both;1;CAMPLAZENS IGP OC GRENACHE75CL;;75;15;20
2359;2359;5.4;2;2;both;1;CAMPLAZENS MARSELAN RGE 75CL  ;;75;15;20
2360;2360;5.4;82;2;both;1;CAMPLAZENS SYRAH 75CL         ;;75;13;20
2361;2361;5.87;5;2;both;1;CAMPLAZENS VIOGNIER BLC 75CL  ;;75;13.5;22
2363;2363;21.5;6;2;both;1;BIB 10L GAYREL ROUGE          ;;1000;13;0
2364;2364;21.5;14;2;both;1;BIB 10L GAYREL ROSE           ;;1000;12.5;0
2365;2365;0.25;0;2;both;1;SAC REUTILISABLE 45X45X22     ;;100;0;0
2367;2367;5.5;0;2;both;1;VINA ESMERALDA BLANC 75CL     ;;75;11;0
2374;2374;7.5;1;2;both;1;PROSECCO RICCADONNA 75CL      ;;75;11;0
2376;2376;19.7;56;2;both;1;CHAMP TRICHET AUTH BRUT 75CL  ;;75;12;0
2377;2377;19.5;13;2;both;1;CHAMP TRICHET AUTH ROSE 75CL  ;;75;12;0
2378;2378;23;30;2;both;1;CH TRICHET HERITAGE 1E CRU 75C;;75;12;0
2379;2379;19.7;12;2;both;1;CH TRICHET AUTH DEMI-SEC 75CL ;;75;12;0
2380;2380;11.7;31;2;both;1;CHAMP TRICHET AUTH BRUT 37.5CL;;38;12;0
2403;2403;4.48;600;2;both;1;BASQUELAND IMPARABLE 30L K    ;BASQUELAND BREWING PROJECT;100;6.8;0
2426;2426;3.64;20;2;both;1;BIOLEGERE DUPONT 20L          ;BRASSERIE DUPONT;100;3.5;0
2464;2464;19.9;-1;2;both;1;CAMPARI LIQUEUR AMERE 100CL   ;;100;25;0
2551;2551;4.58;0;2;both;1;HANSSENS LAMB RASPBERRY 37.5VP;BRASSERIE HANSSENS ;38;4;0
2552;2552;3.78;3;2;both;1;HANSSENS OUDBEITJE 37.5VP     ;BRASSERIE HANSSENS ;38;6;13
2553;2553;5.5;10;2;both;1;HANSSENS SCHAARB KRIEK 37,5VP ;BRASSERIE HANSSENS ;38;6.5;0
2558;2558;5.66;54;2;both;1;CUVEE DE RANKE 75VC           ;BRASSERIE DE RANKE;75;7;2
2559;2559;3.1;97;2;both;1;LIVINUS BLONDE 75VC           ;BRASSERIE HET SAS;75;10;0
2560;2560;4.1;93;2;both;1;LUPULUS ORGANICUS BIO 75VC    ;BRASSERIE LUPULUS;75;8.5;10
2563;2563;7.54;0;2;both;1;CAROLUS WHISKY INFUSED 75VP   ;BRASSERIE HET ANKER;75;11.7;6
2568;2568;9.54;198;2;both;1;LINDEMANS SPONTANBASIL 75VP   ;BRASSERIE LINDEMANS;75;6;0
2569;2569;12.3;-1;2;both;1;STRAFFE HENDRIK HERITAGE 75VP ;BRASSERIE DE HALVE MAAN;75;11;10
2604;2604;8.99;18;2;both;1;TRAPPE QUADRUPLE OAK A 37.5VP ;BRASSERIE DE KONINGSHOEVEN;38;11;0
2606;2606;15.75;19;2;both;1;BROOKLYN FRAMBOISIE SOUR 75VP ;BRASSERIE BROOKLYN;75;7.3;0
2609;2609;20.83;0;2;both;1;FRAIS DE LIVRAISON ALLER      ;;100;0;0
2629;2629;4.62;49;2;both;1;CAISSE BOIS 8X33CL 1/2 VIDE   ;;100;0;0
2630;2630;4.9;61;2;both;1;CAISSE BOIS 8*33CL LARGE      ;;100;0;0
2631;2631;5.1;28;2;both;1;CAISSE BOIS VIDE HEXA 7X25CL  ;;100;0;0
2648;2648;130;-2;2;both;1;LOCATION TETE GUINNESS        ;;100;0;0
2649;2649;130;-17;2;both;1;LOCATION TETE TRIANGULAIRE    ;;100;0;0
2677;2677;3.98;0;2;both;1;GUE MOINES LABELLE IPA 30L    ;BRASSERIE GUE DES MOINES;100;5.8;0
2681;2681;8.5;0;2;both;1;CAMPLAZENS RESERVE ROUGE 75CL ;;75;14.5;20
2689;2689;2.35;15;2;both;1;OUROBOROS STRONGGUS NOIRE 33VP;OUROBOROS;33;10;0
2696;2696;1.91;0;2;both;1;SAINTE CRU WHITE RABBIT 33VP  ;BRASSERIE SAINTE-CRU;33;5;0
2697;2697;2.02;0;2;both;1;SAINTE CRU ORANGE MECANIQ 33VP;BRASSERIE SAINTE-CRU;33;7;4
2709;2709;3.75;120;2;both;1;GUE MOINES SERIE NOIRE 15L    ;BRASSERIE GUE DES MOINES;100;7.5;5
2798;2798;45;2;2;both;1;FRAIS LIVRAISON               ;;100;0;0
2818;2818;25;5;2;both;1;FRAIS PREPARATION PALETTE     ;;100;0;0
2836;2836;6.25;20;2;both;1;EDGE B 6 BARREL IMP STOUT 20LK;EDGE BREWING;100;9.5;0
2870;2870;16.67;-5;2;both;1;FRAIS NETTOYAGE MACHINE A CAFE;;100;0;0
2880;2880;80;-1;2;both;1;REFACTURATION BACHE ROUGE ABS ;;100;0;0
2889;2889;4.17;-10;2;both;1;PIECE DETACHEE CPTOIR P/TENTE ;;100;0;0
2895;2895;0.75;0;2;both;1;CARTON VIDE 24X33 HAUTE       ;;100;0;0
2896;2896;0.8;0;2;both;1;CARTON VIDE 24X33 BASSE       ;;100;0;0
2897;2897;0.7;0;2;both;1;CARTON VIDE 24X25 HAUTE       ;;100;0;0
2900;2900;0.85;0;2;both;1;CARTON VIDE 20X37,5           ;;100;0;0
2903;2903;139.44;25;2;both;1;TETE CREUSE MICRO MATIC       ;;100;0;0
2904;2904;80.51;-2;2;both;1;TETE PLATE ALUMASC JG3/8 GUEST;;100;0;0
2932;2932;8.4;-7;2;both;1;FRAIS CONDIT CARTON DELIRIUM  ;;100;0;0
2934;2934;3.6;-6;2;both;1;FRAIS CONDIT CARTON 25/33/75CL;;100;0;0
2939;2939;2.4;-14;2;both;1;FRAIS CONDITIONNEMENT 33CL    ;;100;0;0
2943;2943;132.52;-1;2;both;1;POMPE PYTHON TOTTON 7M EQUIPEE;;100;0;0
2946;2946;807.24;0;2;both;1;MACHINE FROID SEC 1T FS25     ;;100;0;0
2960;2960;33.33;0;2;both;1;LOCATION FRIGO VITRINE        ;;100;0;0
2963;2963;41.67;-30;2;both;1;INTERVENTION TECHNIQUE        ;;100;0;0
2970;2970;3.2;-6;2;both;1;FRAIS CONDIT CARTON 50CL      ;;100;0;0
2972;2972;4.59;126;2;both;1;CONVIVIALITE ROUGE 75CL       ;;75;13.5;20
2978;2978;3.25;369;2;both;1;GARAGE SOUP  44BTE            ;GARAGE BREWING;44;6;1
2987;2987;3200;-1;2;both;1;CAISSON BOIS SUR MESURE       ;;100;0;0
3021;3021;3.8;400;2;both;1;LUPULUS BLANCHE 20L           ;BRASSERIE LUPULUS;100;4.5;0
3113;3113;6;30;2;both;1;L'EXCUSE DEUS EX MACHINE 30L D;L'EXCUSE;100;10.5;0
3139;3139;6.27;52;2;both;1;DE RANKE KRIEK 75VC           ;BRASSERIE DE RANKE;75;7;0
3145;3145;3.4;240;2;both;1;GUE MOINES ROI COEUR IPA 15L  ;BRASSERIE GUE DES MOINES;100;7.3;1
3164;3164;1730;-1;2;both;1;MACHINE A GLACONS N55A AIR    ;;100;0;0
3165;3165;4.6;0;2;both;1;CAISSE BOIS 6X33CL HAUTE VIDE ;;100;0;0
3172;3172;21.42;44;2;both;1;CHAMP TRICHET CARACTERE 75CL  ;;75;12;0
3179;3179;26.55;17;2;both;1;KWAK 6L                       ;BRASSERIE BOSTEELS;600;8.4;0
3216;3216;95;0;2;both;1;DETENDEUR BOUTEILLE (MANO)    ;;100;0;0
3217;3217;114.78;0;2;both;1;ROBINET ALPHA 1 CRANTE CHROME ;;100;0;0
3249;3249;1256.46;0;2;both;1;FIESTA 35 1T DIRECT 1/3CV     ;;100;0;0
3250;3250;1390.33;0;2;both;1;FIESTA 37 2T + COMPENS 1/4CV  ;;100;0;0
3251;3251;1948.39;0;2;both;1;FIESTA 100 2T DIRECT 3/8CV    ;;100;0;0
3252;3252;1967.51;-1;2;both;1;FIESTA 100 2T + COMPENS 3/8CV ;;100;0;0
3273;3273;1386.5;0;2;both;1;FROID SEC 1 TIRAGE 1/5CV 40L/H;;100;0;0
3274;3274;1510.81;0;2;both;1;FROID SEC 2 TIRAGE 1/5CV 40L/H;;100;0;0
3275;3275;1798.34;0;2;both;1;FROID SEC 1 TIRAGE 1/3CV 70L/H;;100;0;0
3276;3276;2046.29;0;2;both;1;FROID SEC 2 TIRAGE 1/3CV 70L/H;;100;0;0
3277;3277;80.51;0;2;both;1;TETE TRIANGLE GRUNDY JG 3/8   ;;100;0;0
3278;3278;121;22;2;both;1;TETE KEYKEG ROBINET A BILLE   ;;100;0;0
3279;3279;53.81;0;2;both;1;SOCLE RINCAGE ALUMASC TP JG3/8;;100;0;0
3280;3280;52.17;0;2;both;1;SOCLE RINCAGE GRUNDY TT JG 3/8;;100;0;0
3281;3281;53.81;0;2;both;1;SOCLE RINCAGE SANKEY TC JG 3/8;;100;0;0
3297;3297;74.2;-1;2;both;1;DETENDEUR PRINCIPAL BOUTEILLE ;;100;0;0
3298;3298;84.53;0;2;both;1;DETENDEUR PRINCIPAL BOUTEILLE ;;100;0;0
3388;3388;22.9;0;2;both;1;TABLE SUN GRISE REFACT        ;;100;0;0
3411;3411;2.03;45;2;both;1;STE CRU DON'T PANIC 33VP      ;BRASSERIE SAINTE-CRU;33;6.5;0
3418;3418;20.6;0;2;both;1;GIN CITADELLE ARTISANAL 70CL  ;;70;44;0
3423;3423;16.5;0;2;both;1;OPTION TUYAU RENFORCE 1T      ;;100;0;0
3433;3433;130;0;2;both;1;KIT SANIT BONDE S BIDON PLAST ;;100;0;0
3434;3434;98.99;0;2;both;1;ADAPTATEUR KEYKEG SUR BONDE S ;;100;0;0
3435;3435;21.84;0;2;both;1;JEUX DE CLES                  ;;100;0;0
3436;3436;25;0;2;both;1;TENDEUR CENTRAL MAT           ;;100;0;0
3466;3466;3.69;0;2;both;1;LAUGAR AURRERA STANITSA 33VP  ;BRASSERIE LAUGAR;33;11.2;0
3470;3470;3.69;116;2;both;1;LAUGAR FUNERALOPOLIS 33VP     ;BRASSERIE LAUGAR;33;10;5
3487;3487;36.14;0;2;both;1;FAUTEUIL BYSANCE BOIS TEINTE  ;;100;0;0
3488;3488;40.52;0;2;both;1;TABOURET BAR TEINTE VERT      ;;100;0;0
3553;3553;28.55;15;2;both;1;KARMELIET TRIPLE 6L           ;BRASSERIE BOSTEELS;600;8;0
3562;3562;2.87;0;3;both;1;SABLES CITRON 100G ETUI       ;;100;0;0
3563;3563;4.38;0;3;both;1;ORANGETTES CHOCOLAT NOIR 80G  ;;100;0;0
3564;3564;3;0;3;both;1;SABLES FOURRES A LA FRAMB 100G;;100;0;0
3585;3585;5.45;20;2;both;1;QUINCE VANILLA BLACK VELV 20LK;LA QUINCE;100;9.5;5
3587;3587;2.06;24;2;both;1;VERRE BROOKLYN 25CL           ;;100;0;0
3669;3669;1484.96;0;2;both;1;H100 2T 3/8CV POIDS 55K DIRECT;;100;0;0
3670;3670;6.5;0;2;both;1;VERRE LA CORNE BOIS DES PENDUS;;100;0;0
3678;3678;138.76;-7;2;both;1;TETE PLATE MICROMATIC         ;;100;0;0
3697;3697;5.64;0;2;both;1;LAUGAR BASATIA 20L K          ;BRASSERIE LAUGAR;100;8;5
3738;3738;6.9;243;2;both;1;GOB REUTILISABLES J25/30CL X50;;100;0;0
3754;3754;10.75;0;2;both;1;VERRE PAIX DIEU 25/30CL       ;;100;0;0
3763;3763;363.33;0;2;both;1;TABLES COMPTOIR FERIA + JUPES ;;100;0;0
3764;3764;249.17;0;2;both;1;KIT COTES BACHES 4X4 BLC 520G ;;100;0;0
3765;3765;749.17;0;2;both;1;STRUCTURE HT GAMME 4X4 PRO50  ;;100;0;0
3766;3766;145;0;2;both;1;RAMASSE GOUTTES 400X200       ;;100;0;0
3773;3773;305;0;2;both;1;REFACT FRAIS FESTIVAL BIERE   ;;100;0;0
3784;3784;6.87;40;2;both;1;LAUGAR AUPA TOVARISCH 20L K   ;BRASSERIE LAUGAR;100;12;5
3794;3794;0.95;240;3;both;1;SCHWEPPES AGRUME 25VC         ;;25;0;0
3797;3797;0.5;0;2;both;1;POCHETTE 1 BLLE ESPRIT ECO ARG;;100;0;0
3801;3801;7.46;0;2;both;1;LAUGAR AURRERA STANITSA 20L K ;BRASSERIE LAUGAR;100;11.2;5
3830;3830;3.4;570;2;both;1;GUE MOINES ROI COEUR IPA 30L  ;BRASSERIE GUE DES MOINES;100;7.3;1
3831;3831;2499.17;0;2;both;1;REFACTURATION TENTES PLIANTES ;;100;0;0
3834;3834;389;0;2;both;1;TABLE COMPTOIR FERIA JUPE +PUB;;100;0;0
3836;3836;24.75;10;2;both;1;CHAMP TRICHET PUISSANCE 75CL  ;;75;12;0
3849;3849;6.37;41;2;both;1;DE RANKE MIRAKEL 75VC         ;BRASSERIE DE RANKE;75;5.5;0
3863;3863;294.96;0;2;both;1;COMPOSITION DE SCIE CLOCHE    ;;100;0;0
3864;3864;82.9;0;2;both;1;PISTOLET PROFESSIONNEL POUR   ;;100;0;0
3866;3866;4.2;30;2;both;1;TIMMERMANS PECHE LAMBICUS 15L ;BRASSERIE TIMMERMANS;100;4;0
3883;3883;9.05;1;2;both;1;MARTINI FIERO 100CL           ;;70;14.5;0
3896;3896;1.07;-185;2;both;1;BLANCHE DE BRUXELLES 33VC X12 ;BRASSERIE LEFEBVRE;33;4.5;0
3905;3905;7;0;2;both;1;UNION DOUBLE MIXTE 5/16 SM-3/8;;100;0;0
3906;3906;18.33;0;2;both;1;RACCORD CO2 SORTIE GUEST      ;;100;0;0
3907;3907;244.96;0;2;both;1;TUYAU PEBD CIRCUIT EAU GUEST  ;;100;0;0
3908;3908;3.9;0;2;both;1;SUPPORT VANNE GUEST           ;;100;0;0
3909;3909;125.62;0;2;both;1;DETENDEUR PRINCIPAL DROITE    ;;100;0;0
3910;3910;79.64;-2;2;both;1;ADAPTATEUR DE RINCAGE A AVEC  ;;100;0;0
3911;3911;79.64;-4;2;both;1;ADAPTATEUR DE RINCAGE S AVEC  ;;100;0;0
3912;3912;2.47;0;2;both;1;DUCHESSE BERRY RGE 2018 75CL  ;;75;13.5;0
3936;3936;8.33;0;2;both;1;LOCATION COMPTOIR PLIANT 2M60 ;;100;0;0
3944;3944;4.3;280;2;both;1;DE RANKE GULDENBERG 20L       ;BRASSERIE DE RANKE;100;8;10
3975;3975;780.9;0;2;both;1;MACHINE A GLACONS 29KG/AIR    ;;100;0;0
3976;3976;952.66;0;2;both;1;LAVE VAISSELLE STANDARD 50X50 ;;100;0;0
3977;3977;4.08;118;2;both;1;CAISSE BOIS 8 BLLES AVEC ANSE ;;100;0;0
3979;3979;4.83;24;2;both;1;LEFORT TRIPLE 75VP            ;BRASSERIE LEFORT;75;8.8;0
3992;3992;3.83;0;2;both;1;BARBAR BLONDE 75VP X6         ;BRASSERIE LEFEBVRE;75;8;0
3995;3995;21.1;3;2;both;1;RHUM 3 RIV CANNE BRULEE 70CL  ;;70;43;0
3997;3997;2;0;2;both;1;VERRES 3 RIVIERES MOJITO      ;;100;0;0
4004;4004;6.95;125;2;both;1;CAMPLAZENS LA GARRIGUE 75CL   ;;75;14;20
4012;4012;4.89;60;2;both;1;LINDEMANS GUEUZE C RENE 75VP  ;BRASSERIE LINDEMANS;75;6;0
4013;4013;4.33;12;2;both;1;LINDEMANS KRIEK C RENE 75VP   ;BRASSERIE LINDEMANS;75;7;0
4022;4022;2.06;0;2;both;1;BASQ IMPARABLE 33 BOITE       ;BASQUELAND BREWING PROJECT;33;6.8;1
4048;4048;0.6;72;3;both;1;SCHWEPPES AGRUME 33BTE        ;;33;0;0
4054;4054;3.14;105;2;both;1;LAUGAR AUPA TOVARISCH 33VP    ;BRASSERIE LAUGAR;33;12;5
4056;4056;2.37;20;2;both;1;LAUGAR BASATIA 33VP           ;BRASSERIE LAUGAR;33;8;5
4067;4067;9.54;215;2;both;1;LINDEMANS GINGER GUEUZE 75VP  ;BRASSERIE LINDEMANS;75;6;0
4080;4080;5.13;0;2;both;1;LA TOUR OLIVIER 2017 BIO 75CL ;;75;13;20
4084;4084;123.66;0;2;both;1;DETENDEUR SUR APP POUR PREMIX ;;100;0;0
4085;4085;132.97;0;2;both;1;DETENDEUR SUR APP POUR PREMIX ;;100;0;0
4102;4102;2.62;51;2;both;1;GARAGE OCATA 44BTE            ;GARAGE BREWING;44;5.4;1
4112;4112;3.59;0;2;both;1;DOUILLES CANNELEES 3/8X3/8    ;;100;0;0
4113;4113;3.65;0;2;both;1;UNION FEMELLE 3/8-1/4 NPTF    ;;100;0;0
4115;4115;1.14;0;2;both;1;PETRUS TRIPLE 33VC            ;BRASSERIE DE BRABANDERE;33;8;0
4116;4116;1.06;0;2;both;1;PETRUS BLONDE 33VC            ;BRASSERIE DE BRABANDERE;33;6.5;0
4141;4141;0.7;0;2;both;1;VERRE CERES 25CL              ;;100;0;0
4143;4143;150.37;0;2;both;1;REGULATEUR AUTOMATIQUE CO2    ;;100;0;0
4145;4145;1091.5;0;2;both;1;FC LINE 55 L 3/8 CV           ;;100;0;0
4147;4147;51.5;1;2;both;1;PANNEAU DE CAVE BLANC PVC     ;;100;0;0
4164;4164;16.42;0;2;both;1;MANOMETRE DE PRESSION         ;;100;0;0
4196;4196;576.76;0;2;both;1;EGOUTTOIR GRILLE TOTAL INOX304;;100;0;0
4197;4197;29.8;0;2;both;1;LOT DE VISSERIE POUR FIXATION ;;100;0;0
4198;4198;2633;0;2;both;1;COLONNE FACTORY PONT 4T       ;;100;0;0
4199;4199;129.5;0;2;both;1;TUYAU DE VIDANGE TRESSE       ;;100;0;0
4217;4217;3.33;1650;2;both;1;CORNISH GOLD CIDER 30L        ;ASAHI;100;4.5;0
4218;4218;1.83;175;2;both;1;CORNISH ORCH GOLD CIDER 50VP  ;CORNISH ORCHARDS;50;5;0
4227;4227;2519;-1;2;both;1;TROCADERO 6T NON LUMINEUSE    ;;100;0;0
4228;4228;2519;0;2;both;1;OPTION ROBINET COMPENSATEUR   ;;100;0;0
4229;4229;1471.35;-1;2;both;1;FC LINE CONVERTIBLE 90 L 1/2  ;;100;0;0
4230;4230;244.47;1;2;both;1;PLATEAU EMBOUTI 800X400       ;;100;0;0
4231;4231;1774.24;0;2;both;1;POMPE SANITATION MINIMAX 140  ;;100;0;0
4232;4232;65.57;0;2;both;1;PINCE MULTI-PRISE SERRAGE     ;;100;0;0
4240;4240;3.78;0;2;both;1;COPERES AMBREE 20L            ;ASAHI;100;5.2;0
4253;4253;132.52;-1;2;both;1;POMPE PYTHON TOTTON           ;;100;0;0
4254;4254;1774.24;0;2;both;1;DÉTECTEUR DE FIN DE FUT       ;;100;0;0
4256;4256;123.6;1;2;both;1;PANNEAU DE CAVE BLANC PVC     ;;100;0;0
4258;4258;123.6;1;2;both;1;CHAISE UNIVERSELLE            ;;100;0;0
4259;4259;123.6;1;2;both;1;CHAISE UNIVERSELLE            ;;100;0;0
4260;4260;4065;0;2;both;1;CAISSON HIGHLANDER 8TCHROME   ;;100;0;0
4275;4275;1.78;-16;2;both;1;LUPULUS HIBERNATUS 33VP       ;BRASSERIE LUPULUS;33;9.5;12
4284;4284;1902;0;2;both;1;TROCADERO 4T NON LUMINEUSE    ;;100;0;0
4285;4285;244.47;1;2;both;1;PLATEAU EMBOUTI 600X400       ;;100;0;0
4286;4286;1327.84;-1;2;both;1;FC LINE 55 L 1/2 CV           ;;100;0;0
4319;4319;1023.44;0;2;both;1;EGOUTTOIR GRILLE TOTAL INOX304;;100;0;0
4320;4320;3.95;48;2;both;1;BOON OUDE KRIEK 37,5VC        ;BRASSERIE BOON ;38;6.5;14
4329;4329;4.97;48;2;both;1;OUD BEERSEL OUDE KRIEK 37.5VP ; BRASSERIE OUD BEERSEL;38;6;13
4333;4333;10.03;9;2;both;1;OUD BEERSEL OUDE KRIEK 75VP   ; BRASSERIE OUD BEERSEL;75;6;13
4334;4334;8.01;16;2;both;1;OUD BEERSEL OUDE GUEUZE 75VP  ; BRASSERIE OUD BEERSEL;75;6;0
4337;4337;4.68;66;2;both;1;BARREAU AUGUSTIN ROUGE 75CL   ;DOMAINE BARREAU;75;13;20
4338;4338;4.68;2;2;both;1;BARREAU AUGUSTIN PERLE 75C    ;DOMAINE BARREAU;75;12;22
4339;4339;4.68;67;2;both;1;BARREAU AUGUSTIN BLC SEC 75C  ;DOMAINE BARREAU;75;12;22
4340;4340;6.66;0;2;both;1;BARREAU BRAISIERS BLANC 75CL  ;DOMAINE BARREAU;75;12;22
4342;4342;7.71;0;2;both;1;BARREAU CAPRICE AUTOMNE 75    ;DOMAINE BARREAU;75;11.5;24
4344;4344;3.96;21;2;both;1;BARO ROUGE N°1 75CL           ;DOMAINE BARREAU;75;13;20
4345;4345;4;30;2;both;1;BARO ROSE N°3 75CL            ;DOMAINE BARREAU;75;12;21
4346;4346;3.96;159;2;both;1;BARO BLANC SEC N°2 75CL       ;DOMAINE BARREAU;75;12;22
4363;4363;21.29;0;2;both;1;RACCORD CO2 SORTIE G5/8       ;;100;0;0
4364;4364;111.38;-1;2;both;1;DÉTECTEUR DE FIN DE FUT       ;;100;0;0
4375;4375;1600;1;2;both;1;MACHINE A GLACONS 75KG/AIR    ;;100;0;0
4376;4376;1661;-1;2;both;1;CAFÉ DE PARIS FAÏENCE 3 T     ;;100;0;0
4404;4404;2.32;2;2;both;1;DE LEITE CUVEE MAM ZELLE 33VC ;BRASSERIE DE LEITE;33;8.5;7
4406;4406;3.12;67;2;both;1;DE LEITE CUV SOEUR ISE 33VC   ;BRASSERIE DE LEITE;33;8.5;10
4439;4439;72.09;0;2;both;1;PANNEAU DE CAVE BLANC PVC     ;;100;0;0
4440;4440;4.22;0;2;both;1;CAROLUS TRIPLE 75VP    X6     ;BRASSERIE HET ANKER;75;9;10
4444;4444;2.2;336;2;both;1;MISTER B BOMBOLONI 33BTE X24  ;MISTER B;33;8.7;1
4449;4449;9.45;21;2;both;1;MJG FACE A FACE RGE 75CL      ;;75;14.5;20
4450;4450;350;0;2;both;1;REFACTURATION HONORAIRES ADMIN;;100;0;0
4458;4458;1.75;3;2;both;1;LA DEBAUCHE CINDY BUNNY 33VP  ;LA DEBAUCHE;33;8.5;10
4466;4466;3.78;25;2;both;1;EFFET PAPILLON PALE ALE 75VP  ;BRASSERIE EFFET PAPILLON;75;5.5;8
4491;4491;19.95;4;2;both;1;CALVADOS BUSNEL VSOP 70CL     ;;70;40;0
4495;4495;3.9;15;2;both;1;CHARLES QUINT ROUGE RUBIS 15L ;BRASSERIE HAATCH;100;8.5;10
4528;4528;45.8;2;2;both;1;WHISKY YOICHI SINGLE MALT 70CL;;70;45;0
4537;4537;0.77;24;2;both;1;VERRE RINCE COCHON 25/33CL    ;;100;0;0
4542;4542;5.77;18;2;both;1;DE RANK VIEILLE PROVISION 75VC;BRASSERIE DE RANKE;75;7.5;2
4543;4543;5.06;35;2;both;1;PAIX DIEU TRIPLE 75VP X6      ;BRASSERIE CAULIER;75;10;10
4564;4564;1.8;2256;2;both;1;VERRE RATZ 25CL               ;BRASSERIE RATZ;100;0;0
4581;4581;0.25;0;2;both;1;REFACTURATION CONSIGNE 6X75CL ;;100;0;0
4582;4582;0.1;0;2;both;1;REFACTURATION CONSIGNE 24X0.10;;100;0;0
4584;4584;1.8;24;2;both;1;VERRE ERDINGER WEISS 50 CL    ;;100;0;0
4585;4585;2.03;0;2;both;1;HOPPY ROAD HAZY RIDER 33VP    ;BRASSERIE HOPPY ROAD;33;6.4;0
4598;4598;3.23;45;2;both;1;BASQUELAND ZUMO  44BTE        ;BASQUELAND BREWING PROJECT;44;6;1
4617;4617;1.75;0;2;both;1;LA DEBAUCHE GOOD BOY IPA 33BTE;LA DEBAUCHE;33;6;1
4633;4633;5.25;60;2;both;1;DE RANKE GULDENBERG 75VC      ;BRASSERIE DE RANKE;75;8;10
4634;4634;4.93;20;2;both;1;DE RANKE XX BITTER 75VC       ;BRASSERIE DE RANKE;75;6;8
4640;4640;4.95;6;2;both;1;TATTOO ROSE 75CL              ;VIGNOBLES FONTAN;75;11.5;21
4654;4654;7.85;0;2;both;1;SOMMELIER ERMITAGE DBLE BOIS  ;;100;0;0
4655;4655;2.41;0;2;both;1;PORTE CLE DECAPSULEUR METAL   ;;100;0;0
4661;4661;4.72;31;2;both;1;CARROUSEL A BIERES KENZO 6B   ;;100;0;0
